timestamp,pdf_id,pdf_nombre,A_humano,B_humano,C_humano,D_humano,notas,A_ia,B_ia,C_ia,veredicto_ia,revisor
2026-04-30T15:16:30.363Z,315,02345_Revista_Colombiana_de_Gastroen_2025.pdf,0,0,0,Sin falla relevante,Muestreo aleatorio estratificado de pacientes endoscopicos; no se observa falla A&C relevante.,0,0,0,Sin falla relevante,codex_gpt
2026-04-30T15:16:30.534Z,316,02371_Revista_Latinoamericana_de_Bio_2025.pdf,1,1,1,FF con reconocimiento,"Paginas de Instagram seleccionadas por busqueda; reconoce sesgo del mecanismo y datos no verificados, pero concluye incumplimiento etico.",1,1,1,FF con reconocimiento,codex_gpt
2026-04-30T15:16:30.696Z,317,02381_Revista_de_Nutrición_Clínica_y_2026.pdf,1,1,0,Debilidad importante,Pacientes hospitalizados evaluados por FPM; limitaciones del IMC/diseno y conclusion clinica moderada sobre asociacion.,1,1,0,Debilidad importante,codex_gpt
2026-04-30T15:16:30.896Z,318,02383_Revista_de_Nutrición_Clínica_y_2025.pdf,1,1,0,Debilidad importante,Muestra no probabilistica intencional de 31 pacientes con disfagia; reconoce seleccion y no seguimiento largo.,1,0,0,Debilidad importante,codex_gpt
2026-04-30T15:16:31.087Z,319,02385_Revista_de_Nutrición_Clínica_y_2025.pdf,0,0,0,No evaluable,"PDF corresponde a premio/compilacion de investigacion con resumenes, no a un articulo unico claramente auditable.",1,0,0,Debilidad importante,codex_gpt
2026-04-30T15:16:31.407Z,320,02387_Revista_de_Nutrición_Clínica_y_2024.pdf,1,1,1,FF con reconocimiento,Comparativo transversal con 14 pacientes CRC y 14 controles; reconoce muestra pequena y concluye necesidad de evaluacion nutricional.,1,0,1,FF clasica,codex_gpt
2026-04-30T15:16:31.566Z,321,02391_Revista_de_la_Facultad_de_Medi_2023.pdf,1,0,1,FF clasica,Encuesta multicentrica online a estudiantes de medicina; concluye conocimientos/aceptacion en Latinoamerica sin cautela suficiente.,1,0,1,FF clasica,codex_gpt
2026-04-30T15:16:31.709Z,322,02393_Revista_de_la_Facultad_de_Medi_2021.pdf,1,1,1,FF con reconocimiento,Encuesta virtual a 114 dentistas; reconoce tamano muestral/no representatividad y concluye bajo conocimiento normativo.,1,1,1,FF con reconocimiento,codex_gpt
2026-04-30T15:16:31.893Z,323,02396_Revista_de_la_Facultad_de_Medi_2021.pdf,1,1,1,FF con reconocimiento,Analisis secundario de gestantes vulnerables; reconoce sesgo de registros y concluye necesidad de estrategias/politicas.,0,1,1,Debilidad importante,codex_gpt
2026-04-30T15:16:33.071Z,324,02397_Revista_de_la_Facultad_de_Medi_2020.pdf,1,1,1,FF con reconocimiento,Pre-experimento con muestra no probabilistica y perdida de participantes; reconoce validez externa limitada y concluye mejoras fisicas.,1,0,1,FF clasica,codex_gpt
2026-04-30T15:16:33.237Z,325,02411_Actas_Médicas_2026.pdf,0,0,0,Sin falla relevante,Muestra probabilistica de estudiantes de medicina; no hay falla A&C relevante.,0,1,1,Sin falla relevante,codex_gpt
2026-04-30T15:16:33.411Z,326,02412_Actas_Médicas_2025.pdf,1,1,1,FF con reconocimiento,Observacional multicentrico de hemodialisis; reconoce no causalidad/confusion y concluye factores asociados a mortalidad.,1,0,1,FF clasica,codex_gpt
2026-04-30T15:16:33.563Z,327,02415_Actas_Médicas_2025.pdf,1,0,1,FF clasica,Retrospectivo de 34 casos de hemorragia postparto; formula vigilancia y estrategias preventivas sin cautela visible.,1,0,1,FF clasica,codex_gpt
2026-04-30T15:16:33.722Z,328,02417_Actas_Médicas_2025.pdf,1,0,0,Debilidad importante,Estudio retrospectivo descriptivo de prevalencia en emergencia; limitaciones de diseno y conclusion principalmente descriptiva.,1,0,0,Debilidad importante,codex_gpt
2026-04-30T15:16:33.895Z,329,02420_Actas_Médicas_2025.pdf,1,1,0,Debilidad importante,"Retrospectivo institucional con muestra incompleta; reconoce sesgo y poblacion no general, conclusion diagnostica prudente.",1,1,0,Debilidad importante,codex_gpt
2026-04-30T15:16:34.049Z,330,02431_Revista_de_Veterinaria_y_Zoote_2026.pdf,0,0,0,Sin falla relevante,Estudio epidemiologico veterinario con asociaciones descriptivas; no se aprecia falla de extrapolacion fuerte en el texto revisado.,0,0,1,Sin falla relevante,codex_gpt
2026-04-30T15:16:34.249Z,331,02437_Revista_de_Veterinaria_y_Zoote_2025.pdf,0,0,0,Sin falla relevante,"Evaluacion toxico/experimental en Apis mellifera; la inferencia central es de efecto letal bajo condiciones de estudio, no poblacional A&C.",1,1,1,FF con reconocimiento,codex_gpt
2026-04-30T15:16:34.437Z,332,02438_Revista_de_Veterinaria_y_Zoote_2025.pdf,1,0,1,FF clasica,Comparacion productiva de lechones en region especifica; concluye efectividad/comportamiento productivo sin cautela muestral clara.,1,0,1,FF clasica,codex_gpt
2026-04-30T15:16:34.607Z,333,02445_Enfermería_Cuidados_Humanizado_2025.pdf,0,0,0,Sin falla relevante,Muestra aleatoria estratificada de enfermeros; no se observa falla A&C relevante.,0,0,0,Sin falla relevante,codex_gpt
2026-04-30T15:16:34.868Z,334,02454_Acta_Scientiarum_Education_2026.pdf,1,0,1,FF clasica,Encuesta estratificada e entrevistas en docentes mongoles; concluye potencial del desarrollo profesional con alcance amplio sin cautela visible.,1,0,1,FF clasica,codex_gpt
2026-04-30T15:16:35.026Z,335,02455_Acta_Scientiarum_Education_2026.pdf,0,0,0,Sin falla relevante,"Estudio mixto sobre inteligencia emocional docente; conclusiones se apoyan en analisis tipologico/modelo, sin falla A&C marcada.",0,0,1,Sin falla relevante,codex_gpt
2026-04-30T15:16:35.191Z,336,02503_Vitruvian_Cogitationes_2025.pdf,1,0,1,FF clasica,Investigacion derivada de muestra escolar/docente sobre astronomia; discute limitaciones formativas y practica con alcance amplio.,1,0,1,FF clasica,codex_gpt
2026-04-30T15:16:35.345Z,337,02527_Ducere_2025.pdf,0,0,0,Sin falla relevante,Analisis geoespacial/descriptivo con datos territoriales; no depende de muestra no probabilistica de participantes.,1,0,1,FF clasica,codex_gpt
2026-04-30T15:16:35.517Z,338,02533_Góndola_Enseñanza_y_Aprendizaj_2025.pdf,1,1,1,FF con reconocimiento,Estudio con estudiantes de biologia; reconoce muestra reducida/conformidad entre pares y concluye impacto del distanciamiento academico.,1,1,1,FF con reconocimiento,codex_gpt
2026-04-30T15:16:35.695Z,339,02538_Góndola_Enseñanza_y_Aprendizaj_2024.pdf,1,0,1,FF clasica,Estudio exploratorio de percepciones estudiantiles sobre YouTube; extrapola utilidad/percepciones educativas sin reconocimiento claro.,1,0,1,FF clasica,codex_gpt
2026-04-30T15:16:35.887Z,340,02543_Profile_Issues_in_Teachers_Pro_2026.pdf,1,0,1,FF clasica,Metodos mixtos con docentes universitarios colombianos; concluye ausencia de ensenanza SRL estandarizada sin cautela de muestreo visible.,1,0,1,FF clasica,codex_gpt
2026-04-30T15:16:36.070Z,341,02544_Profile_Issues_in_Teachers_Pro_2026.pdf,0,0,0,Sin falla relevante,Estudio mixto cualitativo sobre capacidades valoradas por formadores; conclusiones exploratorias sin inferencia estadistica fuerte.,1,0,0,Sin falla relevante,codex_gpt
2026-04-30T15:16:36.253Z,342,02548_Profile_Issues_in_Teachers_Pro_2024.pdf,1,0,0,Debilidad importante,"Encuesta online y 20 entrevistas intencionales a profesionales TESOL; conclusiones sobre motivadores, con alcance descriptivo.",1,0,0,Debilidad importante,codex_gpt
2026-04-30T15:16:36.416Z,343,02554_Alternancia_2024.pdf,1,0,0,Debilidad importante,Estudio correlacional de padres en un centro de Cochabamba; conclusion sobre relacion calidad de vida-bienestar sin fuerte extrapolacion.,1,0,0,Debilidad importante,codex_gpt
2026-04-30T15:16:36.599Z,344,02556_Alternancia_2024.pdf,1,1,1,FF con reconocimiento,Cuasi-experimento educativo con dos grupos; reconoce limitaciones de diseno/evaluacion y concluye eficacia de material audiovisual.,1,1,1,FF con reconocimiento,codex_gpt
2026-04-30T15:16:36.940Z,345,02558_Alternancia_2024.pdf,1,0,1,FF clasica,Estudio no experimental de docentes de Achocalla; concluye relacion inversa resiliencia-mobbing con alcance general local sin cautela.,1,0,1,FF clasica,codex_gpt
2026-04-30T15:16:37.105Z,346,01667_Revista_Colombiana_de_Obstetri_2020.pdf,1,1,0,Debilidad importante,Corte transversal en dos unidades de colposcopia; reconoce tamano limitado/aceptabilidad y conclusion sobre prevalencia y necesidad de estudios.,1,1,0,Debilidad importante,codex_gpt
2026-04-30T15:16:38.999Z,1,00033_Praxis_Educativa_2025.pdf,1,0,1,FF clasica,Muestreo no probabilístico (varias universidades) y extrapolación implícita a universidades de Ecuador sin advertir limitaciones.,1,0,1,FF clasica,gemini_flash
2026-04-30T15:16:39.105Z,2,00057_RIA_Revista_Investigaciones_Ag_2022.pdf,1,0,1,FF clasica,Muestreo no probabilístico (conveniencia/intencional) en invernaderos del CHP. Extrapola prevalencia e incidencia a la población del CHP sin advertir limitaciones del muestreo.,1,0,1,FF clasica,gemini_flash
2026-04-30T15:16:39.254Z,3,00066_Revista_Argentina_de_Antropolo_2021.pdf,1,0,1,FF clasica,Muestreo no probabilístico (conveniencia/consecutivo en escuelas) y se extrapolan los resultados a la población de escolares del cinturón productivo de La Plata sin advertir esta limitación.,1,0,1,FF clasica,gemini_flash
2026-04-30T15:16:39.435Z,4,00068_Revista_Argentina_de_Antropolo_2020.pdf,1,0,1,FF clasica,Muestreo por conveniencia y extrapolación a la población de escolares del periurbano sin advertir explícitamente las limitaciones de generalización.,1,1,1,FF con reconocimiento,gemini_flash
2026-04-30T15:16:39.598Z,5,00069_Revista_Argentina_de_Antropolo_2019.pdf,1,0,1,FF clasica,Muestreo no probabilístico de 11 localidades. Se extrapolan resultados a poblaciones más amplias en la discusión sin advertir explícitamente la limitación de la selección no probabilística.,1,0,0,Debilidad importante,gemini_flash
2026-04-30T15:16:39.750Z,6,00092_Acta_Scientiarum_Animal_Scienc_2025.pdf,1,1,1,FF con reconocimiento,"Muestreo no probabilístico (voluntario online) y uso de inferencia estadística (t-test) para evaluar el impacto en la salud de perros, extrapolando implícitamente a la población, aunque se advierte so",1,1,0,Debilidad importante,gemini_flash
2026-04-30T15:16:39.904Z,7,00093_Acta_Scientiarum_Animal_Scienc_2025.pdf,1,0,1,FF clasica,Muestreo no probabilístico (conveniencia de clubes hípicos) y se extrapolan conclusiones sobre la microflora vaginal de 'mares' y 'razas' a una población mayor sin advertir las limitaciones.,1,0,1,FF clasica,gemini_flash
2026-04-30T15:16:40.293Z,8,00097_Acta_Scientiarum_Animal_Scienc_2023.pdf,1,0,1,FF clasica,Muestreo no probabilístico (conveniencia) y extrapolación de resultados a la región de Placas sin advertir explícitamente las limitaciones de generalización.,1,0,1,FF clasica,gemini_flash
2026-04-30T15:16:40.542Z,9,00101_Arquivo_Brasileiro_de_Medicina_2026.pdf,1,1,1,FF con reconocimiento,"Muestreo por conveniencia y extrapolación explícita a la población de gatos, a pesar de reconocer limitaciones de tamaño y género de la muestra.",1,1,1,FF con reconocimiento,gemini_flash
2026-04-30T15:16:40.719Z,10,00102_Arquivo_Brasileiro_de_Medicina_2026.pdf,1,0,1,FF clasica,Muestreo no probabilístico (selección intencional de 14 vacas por granja) y se extrapolan los resultados a 'intensive dairy farms' sin advertir la limitación.,1,0,0,Debilidad importante,gemini_flash
2026-04-30T15:16:40.892Z,11,00109_Arquivo_Brasileiro_de_Medicina_2023.pdf,1,1,1,FF con reconocimiento,"Muestreo de granjas voluntario (no probabilístico) y se extrapola la prevalencia a la población de granjas tecnificadas de São Paulo, aunque se menciona la participación voluntaria.",1,1,1,FF con reconocimiento,gemini_flash
2026-04-30T15:16:42.239Z,12,00110_Arquivo_Brasileiro_de_Medicina_2023.pdf,1,1,1,FF con reconocimiento,"Muestreo no probabilístico (7 mataderos específicos, sesgo en recolección) con inferencia estadística y extrapolación a la industria avícola, aunque se advierten limitaciones de muestreo.",1,1,0,Debilidad importante,gemini_flash
2026-04-30T15:16:42.419Z,13,00131_Ciência_Animal_Brasileira_2025.pdf,0,0,0,No evaluable,El estudio es una serie de casos retrospectiva que utiliza solo estadística descriptiva y no realiza inferencia estadística formal a una población mayor.,1,0,1,FF clasica,gemini_flash
2026-04-30T15:16:42.574Z,14,00132_Ciência_Animal_Brasileira_2025.pdf,1,1,1,FF con reconocimiento,"Muestreo por conveniencia (26 ovelhas) con inferencia y extrapolación a la producción ovina, pero se reconoce la necesidad de estudios específicos para generalizar.",1,0,0,Debilidad importante,gemini_flash
2026-04-30T15:16:42.812Z,15,00137_Ciência_Animal_Brasileira_2023.pdf,1,0,1,FF clasica,Muestreo no probabilístico (conveniencia de animales internados) y extrapolación implícita de hallazgos epidemiológicos a una población mayor de bovinos sin advertir explícitamente las limitaciones.,1,0,0,Debilidad importante,gemini_flash
2026-04-30T15:16:42.980Z,16,00138_Ciência_Animal_Brasileira_2023.pdf,1,0,1,FF clasica,Muestreo no probabilístico (conveniencia) de 18 corderos y extrapolación explícita a la población de corderos Dorper x Santa Inês sin advertir la limitación.,1,1,0,Sin falla relevante,gemini_flash
2026-04-30T15:16:43.152Z,17,00140_Ciência_Animal_Brasileira_2023.pdf,1,0,1,FF clasica,"Muestreo no probabilístico (conveniencia) y extrapolación explícita de los resultados a la población equina de Santarém-Pará y sus implicaciones para la salud pública, sin advertir las limitaciones.",1,0,0,Debilidad importante,gemini_flash
2026-04-30T15:16:43.315Z,18,00158_Ensaio_2024.pdf,1,1,1,FF con reconocimiento,"Muestreo no probabilístico (conveniencia). Aunque advierten que los resultados no son generalizables, la presentación de los hallazgos y el uso de inferencia estadística sugieren una extrapolación imp",1,1,0,Debilidad importante,gemini_flash
2026-04-30T15:16:43.489Z,19,00200_Horizonte_2021.pdf,1,0,1,FF clasica,Usa muestras no probabilísticas (estudiantes universitarios de conveniencia en Goiás) y extrapola explícitamente los hallazgos a la población brasileña general sin advertir adecuadamente las limitacio,1,1,1,FF con reconocimiento,gemini_flash
2026-04-30T15:16:43.649Z,20,00253_Ornamental_Horticulture_2025.pdf,1,0,1,FF clasica,Muestreo no probabilístico (especialistas y usuarios sin método claro) y extrapolación implícita de preferencias a una población mayor sin advertir limitaciones.,1,0,0,Debilidad importante,gemini_flash
2026-04-30T15:16:43.805Z,21,00257_Ornamental_Horticulture_2024.pdf,1,1,1,FF con reconocimiento,"El estudio usó muestreo no probabilístico (redes de contacto) y generalizó explícitamente los resultados a la población brasileña, aunque reconoció el sesgo muestral en la discusión.",1,1,1,FF con reconocimiento,gemini_flash
2026-04-30T15:16:43.994Z,22,00296_Revista_Brasileira_de_Agroecol_2024.pdf,1,0,1,FF clasica,Muestreo intencional no probabilístico (15 agroextractivistas) con extrapolación implícita de resultados descriptivos a la población de Codajás sin advertir limitaciones.,1,0,1,FF clasica,gemini_flash
2026-04-30T15:16:44.227Z,23,00297_Revista_Brasileira_de_Agroecol_2024.pdf,1,0,1,FF clasica,Muestreo no probabilístico (intencional) y conclusiones extrapoladas a agricultores familiares sin advertir limitaciones.,1,0,1,FF clasica,gemini_flash
2026-04-30T15:16:44.395Z,24,00313_Revista_Brasileira_de_Engenhar_2024.pdf,1,0,1,FF clasica,Muestreo de voluntarios ('expressing interest in participating') y se generalizan las conclusiones sobre la efectividad de la intervención a 'small-scale dairy farms' sin advertir las limitaciones.,1,0,1,FF clasica,gemini_flash
2026-04-30T15:16:44.558Z,25,00319_Revista_Brasileira_de_Engenhar_2022.pdf,1,0,1,FF clasica,Muestreo no probabilístico (dos granjas seleccionadas por conveniencia) y extrapolación explícita de resultados a la eficiencia económica general de productores sin advertir limitaciones.,1,0,1,FF clasica,gemini_flash
2026-04-30T15:16:44.741Z,26,00343_Revista_Brasileira_de_Saúde_e_2025.pdf,1,1,1,FF con reconocimiento,"Muestreo de conveniencia en hospital veterinario. Se reconoce que la alta ocurrencia es esperada en esta población, pero se extrapola la endemicidad a la población canina urbana.",1,1,1,FF con reconocimiento,gemini_flash
2026-04-30T15:16:44.968Z,27,00345_Revista_Brasileira_de_Saúde_e_2024.pdf,1,0,1,FF clasica,Muestreo no probabilístico (14 fincas de conveniencia) y extrapolación explícita de los resultados a la región metropolitana sin advertir las limitaciones.,1,0,1,FF clasica,gemini_flash
2026-04-30T15:16:45.128Z,28,00349_Revista_Brasileira_de_Saúde_e_2023.pdf,0,0,1,Sin falla relevante,"El estudio usa muestreo probabilístico estratificado y selección por sorteo para estimar la población animal y el conocimiento de tutores en el área urbana, diseño apropiado para la inferencia.",0,0,1,Sin falla relevante,gemini_flash
2026-04-30T15:16:45.295Z,29,00350_Revista_Brasileira_de_Saúde_e_2023.pdf,1,0,1,FF clasica,"Muestreo no probabilístico (difusión en grupo digital y contacto telefónico) con una muestra pequeña (11 productores) que se usa para describir y generalizar el ""escenario actual de la ranicultura en",1,0,1,FF clasica,gemini_flash
2026-04-30T15:16:45.478Z,30,00351_Revista_Brasileira_de_Zootecni_2022.pdf,1,0,1,FF clasica,"Muestreo de conveniencia en una sola granja, sin advertir limitaciones, y se extrapola implícitamente a las razas en general para contribuir a estudios de cría.",1,0,1,FF clasica,gemini_flash
2026-04-30T15:16:45.755Z,31,00354_Revista_Brasileira_de_Zootecni_2018.pdf,1,0,1,FF clasica,Muestreo no probabilístico (baja tasa de respuesta de una encuesta por correo a voluntarios) y se extrapola explícitamente a la población de productores sin advertir adecuadamente las limitaciones.,1,0,1,FF clasica,gemini_flash
2026-04-30T15:16:45.920Z,32,00355_Revista_Brasileira_de_Zootecni_2018.pdf,1,0,1,FF clasica,"Muestreo no probabilístico (caballos de exhibición nacional, 'mejores especímenes') y extrapolación explícita a las razas y generaciones futuras sin advertir la limitación inferencial.",1,0,1,FF clasica,gemini_flash
